folio,unidad,trim,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_1_1,p1_1_1_1_1,p1_1_1_1_2,p1_2,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p5,p6,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p10p,p10e,p10m,p10u,p11,p11_1p,p11_1e,p11_1m,p11_1u,p11_1u_b,p12,p13,p13_1_1,p13_1_2,p13_1_3,p13_1_4,p13_1_5,p13_1_6,p13_1_7,p13_1_8,p13_1_9,p13_1_10,p14,p14_1,p14_2,p14_3,p14_3_1c,p14_3_1t,p14_4,p15_1,p15_2,p15_3,p15_4,p15_4_1,p15_5,p15_6,p15_7c,p15_7u,p15_7t,p15_8,p15_9,p15_10,p15_11,p15_12_1,p15_12_2,p15_12_3,p15_12_4,p15_12_5,p15_12_6,p15_12_7,p15_13,p15_13_1_1,p15_13_1_2,p16_1,p16_2,p16_3,p17,p18,p19,p19_1,p20c,p20t,p20_1_0_1,p20_1_0_2,p20_1_0_3,p20_1_0_4,p20_1_0_5,p20_1_0_6,p20_2,p20_3,p20_4,p20_4_1,p21,p21_1,p21_2,p21_3,p22,p22_1,p22_2c,p22_2u,p23,p24,p24_1,p25,p25_1es,p25_1cn,p25_1cd,p25_2_1,p25_2_2,p25_2_3,p25_2_4,p25_2_5,p25_3,p26c,p26t,p27,p27_1,p27_2,p27_3c,p27_3t,p28_1,p28_2,p28_3,p28_4,p29,p29_1,p30,p30_1,p31,p32,p33,p34,p34_1,p35,p36,p37,p37_1_1,p37_1_2,p37_1_3,p37_1_4,p37_1_5,p37_1_6,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,oficio_origen,nivel,lug_des,filtro,estrato,upm,ponfin3
112808,192008,3,4,1,1,3,1,30,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,4,-15,-15,-15,2,2,2,2,6,1,-17,1,-18,-18,-18,-18,-18,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,2,3,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,999,996,996,1,1,-34,-34,2,5,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41013,41013192008,192.153469016111
155608,262008,3,4,1,1,2,1,36,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,3,2,6,1,-17,1,-18,-18,-18,-18,-18,1,15,15070,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,2,3,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,212,996,996,1,1,-34,-34,3,5,2,1,2,2,2,1,1,4,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41012,41012262008,202.742571531478
640509,282009,3,4,1,1,2,1,70,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,4,2,4,1,-18,-18,-18,-18,-18,1,2,2004,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,999,996,996,4,1,-34,-34,6,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,-1,2,2,1,41012,41012282009,206.831858430224
87908,142008,3,4,1,1,2,2,66,1,-2,2,1,3,2,2,2,0,-10,-10,-10,1,1,1,3,1,-14,-14,1,2,2,6,2,4,2,4,2,0,1,1,1,2,1,8,8021,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,815,999,996,4,1,-34,-34,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,1,2,2,2,2,2,2,-1,1,2,1,41012,41012142008,220.175849044034
31307,292007,3,7,1,2,1,1,42,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,2,-12,-12,-12,-12,-12,1,2,2,6,2,1,1,-17,7,4,3,0,1,1,1,30,30038,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,1,-26,-26,-26,611,5,-30,2,-31,8,3,150,1,2,1,2,111,5,2,2,-32,2,2,2,2,3,-33,-33,998,996,996,2,1,-34,-34,999,99,2,1,2,1,2,2,2,1,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,71021,71021292007,223.18059195339
151608,212008,3,4,1,2,2,1,28,1,-2,2,1,7,-8,-8,2,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,6,1,5,0,3,2,1,10,10005,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,611,996,996,2,1,-34,-34,6,5,2,1,2,1,2,2,2,3,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,41022,41022212008,228.182244456632
253008,282008,3,4,1,1,2,2,34,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,5,9,-15,-15,-15,2,2,2,2,6,1,-17,1,-18,-18,-18,-18,-18,1,15,15005,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,1,5,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,212,211,996,1,1,-34,-34,1,6,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,7,2,1,41012,41012282008,236.188639869231
38908,92008,3,4,1,1,2,1,42,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,3,2,5,1,-17,5,2,3,0,1,1,1,15,15051,2,1,-20,-20,-20,-20,2,2,1,2,2,2,2,2,2,2,2,2,1,1,-23,2,2,1,5,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,923,996,996,1,1,-34,-34,2,5,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41012,41012092008,298.700103008443
645109,282009,3,4,1,1,2,1,24,1,-2,2,1,1,2,2,0,-9,-9,-9,-9,-9,1,1,2,9,-15,-15,-15,2,2,1,2,6,2,2,4,0,4,0,2,2,1,15,15003,1,1,-20,-20,-20,-20,1,2,1,1,2,2,2,2,2,2,2,2,2,2,4,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,999,996,996,6,1,-34,-34,6,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,41012,41012282009,305.243792796896
168708,262008,3,1,2,2,2,1,49,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,2,8,-15,-15,-15,2,2,3,2,2,1,-17,1,-18,-18,-18,-18,-18,1,11,11007,2,2,1,15,15058,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,121,1,1,1,2,8,5,1800,1,3,1,4,811,1,2,2,-32,2,2,2,2,1,11,96,999,996,996,3,3,2,2020,2,3,2,1,1,1,2,1,1,3,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,1,2,2,2,1,1,2,6,7,2,1,12022,12022262008,309.861178160272
22908,82008,3,4,1,1,3,2,54,1,-2,2,1,3,2,2,1,1,1,1,96,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,2,1,3,0,3,0,1,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,999,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,5,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,2,2,1,2,2,1,1,2,2,2,2,2,-1,6,2,1,41013,41013082008,343.131193552721
317609,142009,3,4,1,1,3,1,38,1,-2,2,1,3,2,2,2,0,-10,-10,-10,0,1,1,5,9,-15,-15,-15,2,2,3,2,5,1,-17,5,3,2,0,1,1,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,226,1,1,1,2,10,6,9999998,98,98,1,6,236,7,2,2,-32,2,2,2,2,2,-33,-33,922,996,996,1,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,2,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,41013,41013142009,345.876244229001
356309,152009,3,4,1,3,1,1,34,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,7,2,4,1,4,2,1,10,10006,97,1,-20,-20,-20,-20,97,1,1,2,1,2,2,2,2,2,2,2,2,1,-23,2,2,1,5,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,263,996,996,1,1,-34,-34,8,5,2,1,2,1,2,1,2,5,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,41031,41031152009,354.282958498455
37708,92008,3,4,1,1,2,2,44,1,-2,2,1,3,2,2,2,2,1,1,96,2,1,1,2,3,-15,-15,-15,2,2,3,2,2,1,-17,3,2,1,0,1,1,1,15,15027,1,2,1,15,15039,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,521,4,-30,2,-31,8,5,1500,1,3,1,1,812,1,2,2,2,2,2,2,2,3,-33,-33,521,996,996,2,1,-34,-34,3,5,2,1,2,2,2,1,1,4,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,5,5,2,1,41012,41012092008,370.295746712871
314509,142009,3,4,1,1,3,1,27,1,-2,2,1,3,2,2,2,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,19,19039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,721,1,1,1,2,10,6,3000,1,3,1,6,238,7,2,2,-32,2,2,2,2,2,-33,-33,721,923,521,1,1,-34,-34,1,6,2,1,2,1,2,1,1,4,1,97,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,41013,41013142009,376.91642059563
14308,42008,3,4,1,2,1,1,47,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,4,2,2,0,1,1,1,8,8021,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,421,996,996,2,1,-34,-34,6,5,2,2,2,2,2,2,1,4,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41021,41021042008,384.306938032223
468509,172009,3,7,1,1,3,1,45,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,3,2,3,1,-17,1,-18,-18,-18,-18,-18,1,25,25006,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,411,4,-30,2,-31,12,7,9999999,99,99,97,2,999,1,2,2,-32,2,2,2,2,2,-33,-33,998,996,996,3,1,-34,-34,2,5,2,2,2,2,1,1,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,2,8,5,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,4,6,2,1,71013,71013172009,401.941746432946
458109,172009,3,7,1,1,3,2,40,1,-2,2,1,3,2,2,8,0,-10,-10,-10,6,1,1,3,2,-15,-15,-15,1,1,6,2,4,1,-17,4,1,3,0,2,1,1,10,10005,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,4,-27,-27,6,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,998,996,996,4,3,2,2010,999,99,2,2,2,1,1,1,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,9998,98,97,97,997,5,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,71013,71013172009,401.941746432946
445309,172009,3,7,1,1,3,1,38,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,5,2,3,0,2,1,1,8,8019,2,1,-20,-20,-20,-20,2,1,1,2,2,2,2,1,2,2,2,2,2,1,-23,1,-25,-25,-25,-25,611,2,2,2,-31,12,7,850,1,3,2,4,111,8,2,2,-32,2,2,2,2,98,98,98,998,996,996,1,1,-34,-34,1,6,2,2,2,2,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,1,2,2,1,71013,71013172009,401.941746432946
92209,62009,3,4,1,3,3,1,27,1,-2,2,1,7,-8,-8,3,0,-10,-10,-10,0,1,1,1,9,-15,-15,-15,2,2,3,2,6,1,-17,1,-18,-18,-18,-18,-18,1,11,11013,97,2,1,11,11016,97,97,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,834,5,-30,2,-31,6,5,2000,1,3,1,1,485,3,2,2,-32,2,2,2,2,2,-33,-33,834,721,264,5,1,-34,-34,1,6,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,7,2,1,41033,41033062009,413.12995838464
21408,82008,3,7,1,4,2,1,21,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,1,-17,3,0,3,0,3,1,1,18,18017,2,2,1,18,18016,1,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,1,-26,-26,-26,821,1,1,2,-31,9,5,1100,1,3,97,8,336,1,2,2,-32,2,2,2,2,3,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,2,4,2,1,71042,71042082008,432.626994790256
146808,252008,3,4,1,1,3,1,39,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,4,2,5,1,-17,5,3,2,0,2,1,1,14,14039,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,1,5,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,264,996,996,2,1,-34,-34,6,5,2,1,2,1,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,5,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,41013,41013252008,518.814366343501
334709,142009,3,7,1,1,3,1,24,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,5,9,-15,-15,-15,2,2,3,2,1,1,-17,2,0,2,0,1,1,1,7,7087,1,1,-20,-20,-20,-20,1,2,1,1,2,2,2,2,2,2,2,2,2,1,-23,2,1,-26,-26,-26,281,1,1,1,3,8,6,2700,1,3,1,6,623,1,2,2,-32,2,2,2,2,2,-33,-33,281,996,996,2,1,-34,-34,3,6,2,1,2,1,2,1,1,4,1,8,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,6,7,2,1,71013,71013142009,543.024277939122
334409,142009,3,7,1,1,3,1,25,1,-2,2,1,5,2,2,1,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,1,1,1,7,7089,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,421,1,1,1,3,13,6,9999999,99,99,1,4,463,1,2,2,-32,2,2,2,2,2,-33,-33,421,996,996,2,1,-34,-34,1,6,2,1,2,1,2,1,2,5,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,6,2,1,71013,71013142009,543.024277939122
124309,72009,3,7,1,1,2,1,36,1,-2,2,1,7,-8,-8,3,0,-10,-10,-10,0,1,1,3,2,-15,-15,-15,2,2,6,2,1,1,-17,3,1,2,0,0,1,1,15,15012,1,1,-20,-20,-20,-20,1,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,1,2,2,-31,10,6,1000,1,3,2,2,236,5,1,2,-32,2,2,1,1,3,-33,-33,998,996,996,2,3,2,2010,1,6,2,1,2,1,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,4,2,1,71012,71012072009,543.818443162516
260309,112009,3,7,1,2,2,1,45,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,1,1,6,2,1,1,-17,4,2,2,0,1,1,1,7,7003,1,1,-20,-20,-20,-20,1,1,1,2,2,2,2,2,2,2,2,2,1,1,-23,1,-25,-25,-25,-25,611,2,2,2,-31,10,6,800,1,3,2,3,111,6,2,1,-32,2,2,2,2,2,-33,-33,998,996,996,2,1,-34,-34,1,6,2,1,2,1,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,1,-47,9998,2,2,2,-48,98,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,1,4,2,1,71022,71022112009,576.835993053675
93809,62009,3,4,1,3,3,1,21,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,1,1,-17,3,1,2,0,1,1,1,8,8017,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,422,1,2,2,-31,8,6,9999998,98,98,1,2,468,1,2,2,-32,2,2,2,2,2,-33,-33,421,963,996,1,1,-34,-34,6,5,2,1,2,1,2,1,1,4,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,4,6,2,1,41033,41033062009,578.643970145619
3607,212007,3,4,1,3,3,1,28,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,5,0,3,2,3,2,1,8,8011,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,923,996,996,1,1,-34,-34,997,97,2,1,2,2,2,2,2,3,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,41033,41033212007,597.400208627666
